,Author Username,Author url,Text ID,url,Text Title,Medium Orig,Fandom Categories,Chapter Amount,Creation Date,Update Date,Word Count,Story Type,Genre,Age Restriction,Endorsment Amount,Review Amount,Gender,Data
129,a11907,redacted,redacted,redacted,t18043,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-01-09,2021-01-09,2594.0,,"Freundschaft,  Liebesgeschichte",P16 Slash,2.0,1.0,,redacted
130,a14139,redacted,redacted,redacted,t7901,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-01-13,2021-01-13,2373.0,,"Romance,  Freundschaft",P12 Slash,1.0,2.0,,redacted
131,a15892,redacted,redacted,redacted,t7414,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-01-14,2021-01-14,402.0,,Schmerz/ Trost,P12,1.0,1.0,,redacted
132,a14139,redacted,redacted,redacted,t16512,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-01-15,2021-01-15,1260.0,,"Drama,  Angst",P12 Slash,3.0,2.0,,redacted
133,a14139,redacted,redacted,redacted,t33410,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-01-18,2021-01-18,1615.0,,"Romance,  Schmerz/ Trost",P12 Slash,1.0,2.0,,redacted
134,a12375,redacted,redacted,redacted,t3438,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-01-27,2021-01-27,255.0,,"Drama,  Schmerz/ Trost",P18 Slash,4.0,4.0,,redacted
135,a1032,redacted,redacted,redacted,t4050,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-01-30,2021-01-30,1129.0,,"Romance,  Thriller",P18,2.0,5.0,,redacted
136,a5663,redacted,redacted,redacted,t37716,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-01-30,2021-01-30,121.0,,Romance,P6,4.0,2.0,,redacted
137,a13951,redacted,redacted,redacted,t3880,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,4.0,2021-01-02,2021-02-02,8552.0,,"Romance,  Fantasy",P16 Slash,3.0,7.0,,redacted
138,a10992,redacted,redacted,redacted,t27394,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-02-04,2021-02-04,1687.0,,"Tragödie,  Liebesgeschichte",P16,5.0,5.0,,redacted
139,a12746,redacted,redacted,redacted,t35761,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-02-07,2021-02-07,5415.0,,"Humor,  Liebesgeschichte",P12,6.0,4.0,,redacted
140,a10992,redacted,redacted,redacted,t2799,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2021-02-09,2021-02-09,1034.0,,Allgemein,P16,1.0,2.0,,redacted
141,a16248,redacted,redacted,redacted,t34313,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2021-01-29,2021-02-10,9382.0,,Abenteuer,P12,3.0,3.0,,redacted
142,a5756,redacted,redacted,redacted,t21247,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-12-12,2020-12-12,2658.0,,Allgemein,P6,4.0,5.0,,redacted
143,a4431,redacted,redacted,redacted,t6924,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2020-12-08,2020-12-12,2176.0,,Romance,P18,3.0,1.0,,redacted
144,a13655,redacted,redacted,redacted,t16513,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-12-13,2020-12-13,3294.0,,"Abenteuer,  Freundschaft",P12,4.0,4.0,,redacted
145,a3117,redacted,redacted,redacted,t30003,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,15.0,2020-10-05,2020-12-13,15711.0,,"Mystery,  Angst",P12,2.0,40.0,,redacted
146,a1592,redacted,redacted,redacted,t30191,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,10.0,2020-10-05,2020-12-29,4457.0,,Allgemein,P12,1.0,5.0,,redacted
147,a10992,redacted,redacted,redacted,t31033,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2020-09-30,2020-10-10,3510.0,,"Drama,  Romanze",P16 Slash,2.0,12.0,,redacted
148,a15552,redacted,redacted,redacted,t32291,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,16.0,2020-09-07,2020-10-16,3741.0,,Romanze,P16,3.0,14.0,,redacted
149,a8361,redacted,redacted,redacted,t33382,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,6.0,2020-07-10,2020-09-10,14754.0,,"Abenteuer,  Romanze",P16,7.0,8.0,,redacted
150,a5663,redacted,redacted,redacted,t30129,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-09-12,2020-09-12,820.0,,"Romanze,  Familie",P12,2.0,3.0,,redacted
151,a9395,redacted,redacted,redacted,t21941,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-09-12,2020-09-12,1470.0,,Parodie,P6,7.0,5.0,,redacted
152,a5447,redacted,redacted,redacted,t30849,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2020-06-02,2020-09-16,10869.0,,"Drama,  Romanze",P18,2.0,2.0,,redacted
153,a5402,redacted,redacted,redacted,t27414,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,10.0,2020-06-19,2020-09-17,92077.0,,"Abenteuer,  Romanze",P16,6.0,11.0,,redacted
154,a10826,redacted,redacted,redacted,t18457,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,28.0,2020-05-21,2020-09-19,52398.0,,"Drama,  Romanze",P18,20.0,84.0,,redacted
155,a7939,redacted,redacted,redacted,t2935,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,4.0,2020-04-15,2020-09-23,4945.0,,Allgemein,P12,2.0,1.0,,redacted
156,a15690,redacted,redacted,redacted,t17950,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-08-11,2020-08-11,555.0,,"Abenteuer,  Romanze",P18,2.0,1.0,,redacted
157,a11666,redacted,redacted,redacted,t20336,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2020-01-06,2020-08-15,1696.0,,"Drama,  Familie",P16,3.0,2.0,,redacted
158,a3383,redacted,redacted,redacted,t35554,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,8.0,2020-06-22,2020-08-16,16555.0,,"Abenteuer,  Freundschaft",P12,3.0,12.0,,redacted
159,a11666,redacted,redacted,redacted,t22356,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,8.0,2020-01-09,2020-08-24,7660.0,,"Familie,  Schmerz/ Trost",P16,3.0,8.0,,redacted
160,a9234,redacted,redacted,redacted,t31566,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,6.0,2020-07-16,2020-08-30,32814.0,,Allgemein,P16,3.0,8.0,,redacted
161,a1411,redacted,redacted,redacted,t10931,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2020-06-12,2020-09-10,4201.0,,"Romanze,  Schmerz/ Trost",P12 Slash,0.0,0.0,,redacted
162,a5663,redacted,redacted,redacted,t38343,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,31.0,2020-03-29,2020-07-17,114940.0,,"Romanze,  Familie",P16,7.0,49.0,,redacted
163,a713,redacted,redacted,redacted,t22480,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2020-04-19,2020-07-25,2966.0,,"Abenteuer,  Fantasy",P12,0.0,1.0,,redacted
164,a15601,redacted,redacted,redacted,t22930,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,13.0,2020-03-28,2020-07-27,21086.0,,"Mystery,  Romanze",P18 Slash,2.0,2.0,,redacted
165,a10918,redacted,redacted,redacted,t5682,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-12-17,2020-12-17,517.0,,Humor,P6,1.0,0.0,,redacted
166,a4934,redacted,redacted,redacted,t6472,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2020-12-15,2020-12-18,2103.0,,"Freundschaft,  Schmerz/ Trost",P16,2.0,5.0,,redacted
167,a1486,redacted,redacted,redacted,t25600,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-12-19,2020-12-19,2503.0,,Familie,P6,3.0,3.0,,redacted
168,a12375,redacted,redacted,redacted,t7335,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,4.0,2020-12-03,2020-12-19,10256.0,,"Romance,  Schmerz/ Trost",P18 Slash,8.0,16.0,,redacted
169,a5731,redacted,redacted,redacted,t38010,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-12-20,2020-12-20,1764.0,,"Familie,  Freundschaft",P6,4.0,2.0,,redacted
170,a14933,redacted,redacted,redacted,t5764,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-12-21,2020-12-21,2203.0,,"Familie,  Freundschaft",P6,9.0,8.0,,redacted
171,a7389,redacted,redacted,redacted,t12551,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,4.0,2020-12-24,2020-12-24,5149.0,,Allgemein,P12,1.0,1.0,,redacted
172,a13712,redacted,redacted,redacted,t14727,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-12-25,2020-12-25,2650.0,,"Schmerz/ Trost,  Liebesgeschichte",P12,2.0,1.0,,redacted
173,a6935,redacted,redacted,redacted,t22533,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-12-28,2020-12-28,1147.0,,"Humor,  Parodie",P12,2.0,0.0,,redacted
174,a14139,redacted,redacted,redacted,t11151,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-12-29,2020-12-29,1095.0,,"Romance,  Fantasy",P12 Slash,0.0,1.0,,redacted
175,a12291,redacted,redacted,redacted,t3046,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2020-12-26,2020-12-29,3374.0,,"Abenteuer,  Fantasy",P12,0.0,0.0,,redacted
176,a14139,redacted,redacted,redacted,t12564,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-12-30,2020-12-30,406.0,,"Schmerz/ Trost,  Liebesgeschichte",P12 Slash,0.0,1.0,,redacted
177,a14139,redacted,redacted,redacted,t35967,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-12-30,2020-12-30,461.0,,Romance,P12 Slash,0.0,1.0,,redacted
178,a14139,redacted,redacted,redacted,t37648,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-12-30,2020-12-30,3042.0,,"Humor,  Freundschaft",P12,0.0,3.0,,redacted
179,a4934,redacted,redacted,redacted,t16613,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-11-17,2020-11-17,447.0,,"Familie,  Schmerz/ Trost",P18,0.0,3.0,,redacted
180,a16062,redacted,redacted,redacted,t4326,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-11-19,2020-11-19,731.0,,Allgemein,P12,3.0,2.0,,redacted
181,a4934,redacted,redacted,redacted,t19767,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-11-20,2020-11-20,505.0,,"Freundschaft,  Liebesgeschichte",P16,0.0,2.0,,redacted
182,a11463,redacted,redacted,redacted,t6984,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-11-22,2020-11-22,3427.0,,"Romance,  Familie",P12 Slash,2.0,0.0,,redacted
183,a9395,redacted,redacted,redacted,t18773,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2020-09-03,2020-10-19,3744.0,,Familie,P12,5.0,9.0,,redacted
184,a3383,redacted,redacted,redacted,t12469,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-10-27,2020-10-27,1227.0,,Humor,P6,1.0,1.0,,redacted
185,a9395,redacted,redacted,redacted,t31987,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-10-31,2020-10-31,1267.0,,Allgemein,P6,2.0,3.0,,redacted
186,a7395,redacted,redacted,redacted,t944,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-09-16,2020-09-16,516.0,,"Abenteuer,  Fantasy",P12,2.0,1.0,,redacted
187,a4382,redacted,redacted,redacted,t12821,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,24.0,2020-09-17,2020-09-17,49559.0,,Allgemein,P12,2.0,0.0,,redacted
188,a1411,redacted,redacted,redacted,t4225,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-09-25,2020-09-25,1529.0,,"Romanze,  Freundschaft",P12,1.0,1.0,,redacted
189,a9395,redacted,redacted,redacted,t17966,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-09-27,2020-09-27,1279.0,,Familie,P12,4.0,2.0,,redacted
190,a9395,redacted,redacted,redacted,t32945,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-07-13,2020-07-13,967.0,,Romanze,P12,5.0,5.0,,redacted
191,a16422,redacted,redacted,redacted,t20573,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-07-16,2020-07-16,562.0,,Allgemein,P12,0.0,0.0,,redacted
192,a5663,redacted,redacted,redacted,t2627,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-07-22,2020-07-22,1194.0,,"Romanze,  Schmerz/ Trost",P12,3.0,1.0,,redacted
193,a8653,redacted,redacted,redacted,t27655,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2020-07-22,2020-07-22,624.0,,"Familie,  Schmerz/ Trost",P16,1.0,0.0,,redacted
194,a9395,redacted,redacted,redacted,t25396,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-07-28,2020-07-28,352.0,,Romanze,P6,1.0,3.0,,redacted
195,a306,redacted,redacted,redacted,t980,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2020-07-28,2020-07-28,1948.0,,"Interview/ Quiz Humor,  Parodie",P12,3.0,2.0,,redacted
196,a1646,redacted,redacted,redacted,t16003,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-07-30,2020-07-30,89.0,,Fantasy,P12,0.0,0.0,,redacted
197,a13650,redacted,redacted,redacted,t25238,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-07-31,2020-07-31,4564.0,,Allgemein,P12,1.0,1.0,,redacted
198,a15537,redacted,redacted,redacted,t38028,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,6.0,2020-08-07,2020-08-09,3055.0,,"Abenteuer,  Romanze",P18,0.0,2.0,,redacted
199,a2008,redacted,redacted,redacted,t36101,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2020-08-03,2020-08-09,5596.0,,"Romanze,  Fantasy",P18,0.0,0.0,,redacted
200,a1032,redacted,redacted,redacted,t14450,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,7.0,2020-01-02,2020-01-05,7124.0,,Thriller,P18,2.0,17.0,,redacted
201,a6331,redacted,redacted,redacted,t1511,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-01-12,2020-01-12,920.0,,Allgemein,P16,3.0,0.0,,redacted
202,a11240,redacted,redacted,redacted,t20554,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-02-06,2020-02-06,276.0,,"Romanze,  Freundschaft",P16,0.0,1.0,,redacted
203,a5364,redacted,redacted,redacted,t34912,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,4.0,2020-02-01,2020-02-11,11278.0,,"Romanze,  Familie",P16,7.0,7.0,,redacted
204,a11666,redacted,redacted,redacted,t18521,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-02-13,2020-02-13,1281.0,,"Humor,  Romanze",P12,2.0,2.0,,redacted
205,a8181,redacted,redacted,redacted,t34414,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2020-02-15,2020-02-16,2704.0,,"Abenteuer,  Fantasy",P12,0.0,0.0,,redacted
206,a10992,redacted,redacted,redacted,t16514,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-02-21,2020-02-21,501.0,,Schmerz/ Trost,P12,2.0,4.0,,redacted
207,a5364,redacted,redacted,redacted,t1349,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,9.0,2020-02-01,2020-02-23,27506.0,,Allgemein,P16,12.0,18.0,,redacted
208,a12813,redacted,redacted,redacted,t31667,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-02-27,2020-02-27,2849.0,,"Romanze,  Freundschaft",P16 Slash,10.0,6.0,,redacted
209,a10992,redacted,redacted,redacted,t16495,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-02-29,2020-02-29,745.0,,Allgemein,P16,2.0,3.0,,redacted
210,a10992,redacted,redacted,redacted,t13136,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,9.0,2020-02-23,2020-03-05,16139.0,,"Drama,  Romanze",P16,4.0,31.0,,redacted
211,a5663,redacted,redacted,redacted,t9597,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,9.0,2020-01-18,2020-03-08,37139.0,,"Abenteuer,  Romanze",P16,6.0,16.0,,redacted
212,a10992,redacted,redacted,redacted,t33151,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-03-14,2020-03-14,1570.0,,"Drama,  Fantasy",P16,1.0,3.0,,redacted
213,a10918,redacted,redacted,redacted,t39212,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-03-16,2020-03-16,188.0,,"Humor,  Parodie",P6,4.0,1.0,,redacted
214,a3641,redacted,redacted,redacted,t19614,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-03-22,2020-03-22,2717.0,,Allgemein,P16 Slash,2.0,0.0,,redacted
215,a10396,redacted,redacted,redacted,t15975,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,4.0,2020-03-08,2020-03-22,10726.0,,"Abenteuer,  Fantasy",P12,1.0,0.0,,redacted
216,a10992,redacted,redacted,redacted,t17481,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-03-23,2020-03-23,981.0,,"Drama,  Romanze",P12,3.0,4.0,,redacted
217,a15566,redacted,redacted,redacted,t20126,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-03-29,2020-03-29,538.0,,"Abenteuer,  Romanze",P18,0.0,1.0,,redacted
218,a2651,redacted,redacted,redacted,t17911,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,46.0,2020-02-27,2020-03-29,101532.0,,"Drama,  Romanze",P12,4.0,30.0,,redacted
219,a9288,redacted,redacted,redacted,t33981,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,3.0,2020-04-02,2020-04-12,2041.0,,"Drama,  Familie",P16 Slash,0.0,0.0,,redacted
220,a10992,redacted,redacted,redacted,t15802,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,5.0,2020-04-07,2020-04-15,9177.0,,Thriller,P18,4.0,13.0,,redacted
221,a7246,redacted,redacted,redacted,t20364,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,9.0,2020-04-18,2020-04-26,9106.0,,"Abenteuer,  Romanze",P18 Slash,0.0,2.0,,redacted
222,a11666,redacted,redacted,redacted,t14731,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,5.0,2020-02-10,2020-04-28,4500.0,,"Humor,  Romanze",P16,7.0,8.0,,redacted
223,a1197,redacted,redacted,redacted,t10301,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,4.0,2020-04-05,2020-05-08,4479.0,,"Familie,  Fantasy",P12,1.0,0.0,,redacted
224,a13435,redacted,redacted,redacted,t36524,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,8.0,2020-05-02,2020-05-08,8688.0,,"Abenteuer,  Romanze",P16,0.0,0.0,,redacted
225,a10992,redacted,redacted,redacted,t38689,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-05-10,2020-05-10,698.0,,Allgemein,P16,1.0,1.0,,redacted
226,a10992,redacted,redacted,redacted,t25041,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-05-15,2020-05-15,1468.0,,"Thriller,  Sci- Fi",P18,0.0,2.0,,redacted
227,a12883,redacted,redacted,redacted,t3037,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2020-05-16,2020-05-16,1897.0,,"Humor,  Romanze",P16,1.0,4.0,,redacted
228,a9395,redacted,redacted,redacted,t32027,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-05-16,2020-05-16,509.0,,Drama,P12,4.0,5.0,,redacted
229,a11463,redacted,redacted,redacted,t25845,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-05-18,2020-05-18,4602.0,,Abenteuer,P12 Slash,5.0,0.0,,redacted
230,a10992,redacted,redacted,redacted,t1767,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-05-18,2020-05-18,1452.0,,"Romanze,  Fantasy",P18 Slash,2.0,5.0,,redacted
231,a14676,redacted,redacted,redacted,t23230,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-05-18,2020-05-18,1080.0,,"Humor,  Freundschaft",P12,1.0,4.0,,redacted
232,a14933,redacted,redacted,redacted,t859,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-05-21,2020-05-21,3137.0,,"Romanze,  Tragödie",P16,19.0,8.0,,redacted
233,a15738,redacted,redacted,redacted,t32685,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-05-23,2020-05-23,3783.0,,"Drama,  Familie",P12 Slash,0.0,0.0,,redacted
234,a3072,redacted,redacted,redacted,t39047,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,75.0,2020-03-18,2020-05-23,60328.0,,"Abenteuer,  Fantasy",P16,5.0,18.0,,redacted
235,a9955,redacted,redacted,redacted,t1025,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-05-29,2020-05-29,672.0,,Allgemein,P16 Slash,0.0,0.0,,redacted
236,a9395,redacted,redacted,redacted,t37314,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-05-30,2020-05-30,510.0,,Drama,P12,1.0,2.0,,redacted
237,a11666,redacted,redacted,redacted,t37982,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,6.0,2020-02-09,2020-06-08,5173.0,,"Abenteuer,  Romanze",P18,5.0,14.0,,redacted
238,a7522,redacted,redacted,redacted,t38843,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,7.0,2020-01-22,2020-06-08,13579.0,,"Abenteuer,  Fantasy",P16,2.0,2.0,,redacted
239,a9395,redacted,redacted,redacted,t6125,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-06-13,2020-06-13,1571.0,,"Drama,  Romanze",P12 Slash,2.0,3.0,,redacted
240,a8361,redacted,redacted,redacted,t9553,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,11.0,2020-04-16,2020-06-13,25450.0,,"Romanze,  Fantasy",P16,4.0,14.0,,redacted
241,a14233,redacted,redacted,redacted,t34501,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,2.0,2020-06-07,2020-06-14,3486.0,,Allgemein,P12 Slash,0.0,1.0,,redacted
242,a16204,redacted,redacted,redacted,t29393,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,5.0,2020-03-29,2020-06-21,2530.0,,"Abenteuer,  Romanze",P12,0.0,6.0,,redacted
243,a15155,redacted,redacted,redacted,t33470,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,15.0,2020-02-25,2020-06-25,18734.0,,"Humor,  Fantasy",P16 Slash,1.0,13.0,,redacted
244,a15715,redacted,redacted,redacted,t18924,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,12.0,2020-04-12,2020-06-28,42947.0,,Allgemein,P18,6.0,21.0,,redacted
245,a11203,redacted,redacted,redacted,t38688,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,1.0,2020-06-29,2020-06-29,189.0,,"Poesie,  Fantasy",P6,2.0,2.0,,redacted
246,a9140,redacted,redacted,redacted,t29646,Bücher,J.R.R. Tolkien / Mittelerde / Der Hobbit,4.0,2020-06-28,2020-07-01,13236.0,,"Fantasy,  Freundschaft",P16,2.0,5.0,,redacted
247,a6032,redacted,redacted,redacted,t26117,Bücher,J.R.R. Tolkien / Mittelerde / Allgemein,10.0,2021-12-01,2021-12-12,7269.0,,Allgemein,P6,8.0,26.0,,redacted
248,a8916,redacted,redacted,redacted,t17640,Bücher,J.R.R. Tolkien / Mittelerde / Allgemein,15.0,2021-12-01,2021-12-21,566.0,,Allgemein,P12,3.0,2.0,,redacted
249,a3708,redacted,redacted,redacted,t8263,Bücher,J.R.R. Tolkien / Mittelerde / Allgemein,5.0,2021-11-23,2021-12-29,10798.0,,Liebesgeschichte,P18,1.0,0.0,,redacted
250,a3708,redacted,redacted,redacted,t31823,Bücher,J.R.R. Tolkien / Mittelerde / Allgemein,6.0,2021-09-26,2021-11-16,12634.0,,"Drama,  Romance",P18,0.0,0.0,,redacted
251,a15199,redacted,redacted,redacted,t4782,Bücher,J.R.R. Tolkien / Mittelerde / Allgemein,26.0,2020-08-30,2021-11-19,31638.0,,"Fantasy,  Freundschaft",P6,2.0,10.0,,redacted
252,a14088,redacted,redacted,redacted,t36042,Bücher,J.R.R. Tolkien / Mittelerde / Allgemein,6.0,2021-10-15,2021-11-21,12461.0,,Allgemein,P12,3.0,7.0,,redacted
253,a2839,redacted,redacted,redacted,t10463,Bücher,J.R.R. Tolkien / Mittelerde / Allgemein,3.0,2021-11-07,2021-11-28,1066.0,,Allgemein,P6,0.0,0.0,,redacted
254,a15540,redacted,redacted,redacted,t35945,Bücher,J.R.R. Tolkien / Mittelerde / Allgemein,42.0,2021-05-10,2021-12-12,210645.0,,"Abenteuer,  Drama",P18,6.0,12.0,,redacted
255,a1577,redacted,redacted,redacted,t7078,Bücher,J.R.R. Tolkien / Mittelerde / Allgemein,64.0,2020-04-16,2021-11-03,122661.0,,"Thriller,  Schmerz/ Trost",P18-AVL,2.0,23.0,,redacted
256,a9134,redacted,redacted,redacted,t38487,Bücher,J.R.R. Tolkien / Mittelerde / Allgemein,12.0,2021-03-15,2021-09-23,41762.0,,"Schmerz/ Trost,  Liebesgeschichte",P18,5.0,6.0,,redacted
257,a8280,redacted,redacted,redacted,t19711,Bücher,J.R.R. Tolkien / Mittelerde / Allgemein,14.0,2021-01-09,2021-10-10,20584.0,,Allgemein,P16,3.0,5.0,,redacted
258,a6032,redacted,redacted,redacted,t36613,Bücher,J.R.R. Tolkien / Mittelerde / Allgemein,12.0,2021-04-25,2021-10-12,8803.0,,Allgemein,P6,4.0,21.0,,redacted
259,a2008,redacted,redacted,redacted,t30113,Bücher,J.R.R. Tolkien / Mittelerde / Allgemein,34.0,2020-07-26,2021-07-28,59466.0,,"Schmerz/ Trost,  Liebesgeschichte",P18,1.0,28.0,,redacted
